status,strategy_id,policy_id,problem,instance,final_cost,gap,time,original_time,runtime_scale,runtime_scale_basis,source_tree,source_run,source_csv
ok,STAR,sil,tsp,dj38,6656.000000,0.000000,22.803813,24.329067,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,lu980,11480.000000,1.234568,33.921935,36.190835,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,qa194,9402.000000,0.534645,24.350944,25.979679,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,uy734,79972.000000,1.084511,43.163489,46.050519,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,wi29,27603.000000,0.000000,16.195995,17.279279,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,zi929,96552.000000,1.265929,56.951279,60.760518,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,a280,2600.000000,0.814269,41.191910,43.947069,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,berlin52,7542.000000,0.000000,30.134598,32.150178,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,bier127,118282.000000,0.000000,32.838651,35.035095,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
ok,STAR,sil,tsp,ch130,6155.000000,0.736498,38.136488,40.687282,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,memory/scale-0.25,results/memory/scale-0.25/results.csv
