status,strategy_id,policy_id,problem,instance,final_cost,gap,time,original_time,runtime_scale,runtime_scale_basis,source_tree,source_run,source_csv
ok,STAR,sil,tsp,wi29,32164,16.523566,0.001091,0.001164,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,dj38,6800,2.163462,0.000835,0.000891,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,eil51,502,17.840376,0.001206,0.001287,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,berlin52,8980,19.066561,0.001032,0.001101,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,st70,760,12.592593,0.001577,0.001683,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,eil76,627,16.542751,0.001710,0.001824,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,pr76,143096,32.301519,0.001694,0.001807,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,rat99,1437,18.662263,0.002113,0.002254,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,kroA100,26133,22.793910,0.002230,0.002379,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,kroB100,26023,17.533083,0.002224,0.002373,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,kroC100,23564,13.566919,0.002223,0.002372,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,kroD100,26390,23.931624,0.002157,0.002301,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,kroE100,24907,12.864782,0.002278,0.002430,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,rd100,9769,23.501896,0.035890,0.038291,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
ok,STAR,sil,tsp,eil101,737,17.170111,0.001702,0.001816,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234947_268716,results/20260504_234947_268716/results.csv
