status,strategy_id,policy_id,problem,instance,final_cost,gap,time,original_time,runtime_scale,runtime_scale_basis,source_tree,source_run,source_csv
ok,STAR,sil,tsp,portcgen-1000-1000,12425336.000000,9.114489,1.813049,1.934316,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234517,results/20260504_234517/results.csv
ok,STAR,sil,tsp,portcgen-1000-10001,12371288.000000,8.741990,1.352626,1.443098,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234517,results/20260504_234517/results.csv
ok,STAR,sil,tsp,portcgen-1000-10002,11960450.000000,10.183451,1.361221,1.452267,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234517,results/20260504_234517/results.csv
ok,STAR,sil,tsp,portcgen-1000-10003,13003558.000000,9.398099,1.597316,1.704154,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234517,results/20260504_234517/results.csv
ok,STAR,sil,tsp,portcgen-1000-10004,12616089.000000,9.705522,1.457417,1.554898,1.06688592297,local-divided-by-medium-main-tsp-ratio,local,20260504_234517,results/20260504_234517/results.csv
